scenario,year,analysis,region,sector,indicator,value,unit
baseline,2011,hotspot,Resto UE-27,Acero secundario y reciclaje,employment,310.03339774900087,kpersonas
baseline,2011,hotspot,Resto UE-27,Acero secundario y reciclaje,co2eq,16.151514659884675,Mt CO₂eq
baseline,2011,hotspot,Resto UE-27,Acero secundario y reciclaje,materials,1.4213332900698517,Mt
baseline,2011,hotspot,Resto UE-27,Acero secundario y reciclaje,energy,8319.091099227331,TJ
baseline,2011,hotspot,Resto UE-27,Maquinaria y equipos,output,427962.24089614605,M€
baseline,2011,hotspot,Resto UE-27,Maquinaria y equipos,value_added,133809.51940474092,M€
baseline,2011,hotspot,Resto UE-27,Maquinaria y equipos,employment,1311.053699765044,kpersonas
baseline,2011,hotspot,Resto UE-27,Maquinaria y equipos,co2eq,20.546725708892954,Mt CO₂eq
baseline,2011,hotspot,Resto UE-27,Maquinaria y equipos,materials,4.27962240896146,Mt
baseline,2011,hotspot,Resto UE-27,Maquinaria y equipos,energy,76041.37782650997,TJ
baseline,2011,hotspot,Resto UE-27,Equipos electrónicos,output,411184.47795811505,M€
baseline,2011,hotspot,Resto UE-27,Equipos electrónicos,value_added,149001.37582633083,M€
baseline,2011,hotspot,Resto UE-27,Equipos electrónicos,employment,2416.4100869924737,kpersonas
baseline,2011,hotspot,Resto UE-27,Equipos electrónicos,co2eq,13.361302133890472,Mt CO₂eq
baseline,2011,hotspot,Resto UE-27,Equipos electrónicos,materials,0.9919813785419649,Mt
baseline,2011,hotspot,Resto UE-27,Equipos electrónicos,energy,41133.55898529617,TJ
baseline,2011,hotspot,Resto UE-27,Vehículos y partes,output,446644.5125939364,M€
baseline,2011,hotspot,Resto UE-27,Vehículos y partes,value_added,136781.36513841257,M€
baseline,2011,hotspot,Resto UE-27,Vehículos y partes,employment,2284.5882969234317,kpersonas
baseline,2011,hotspot,Resto UE-27,Vehículos y partes,co2eq,23.801861185706162,Mt CO₂eq
baseline,2011,hotspot,Resto UE-27,Vehículos y partes,materials,8.039601226690856,Mt
baseline,2011,hotspot,Resto UE-27,Vehículos y partes,energy,36948.86774769943,TJ
baseline,2011,hotspot,Resto UE-27,Construcción,output,610092.2198362226,M€
baseline,2011,hotspot,Resto UE-27,Construcción,value_added,228234.6592746072,M€
baseline,2011,hotspot,Resto UE-27,Construcción,employment,5490.829978526003,kpersonas
baseline,2011,hotspot,Resto UE-27,Construcción,co2eq,109.81659957052007,Mt CO₂eq
baseline,2011,hotspot,Resto UE-27,Construcción,materials,21.353227694267794,Mt
baseline,2011,hotspot,Resto UE-27,Construcción,energy,488073.7758689781,TJ
baseline,2011,hotspot,Resto UE-27,Comercio mayorista y minorista,output,937521.2287346417,M€
baseline,2011,hotspot,Resto UE-27,Comercio mayorista y minorista,value_added,327644.15198511217,M€
baseline,2011,hotspot,Resto UE-27,Comercio mayorista y minorista,employment,11250.2547448157,kpersonas
baseline,2011,hotspot,Resto UE-27,Comercio mayorista y minorista,co2eq,33.28119281535189,Mt CO₂eq
baseline,2011,hotspot,Resto UE-27,Comercio mayorista y minorista,materials,1.779432075515447,Mt
baseline,2011,hotspot,Resto UE-27,Comercio mayorista y minorista,energy,156268.96541386834,TJ
baseline,2011,hotspot,Resto UE-27,Transporte y logística,output,554772.2177454026,M€
baseline,2011,hotspot,Resto UE-27,Transporte y logística,value_added,178458.3660398816,M€
baseline,2011,hotspot,Resto UE-27,Transporte y logística,employment,1713.6726556000494,kpersonas
baseline,2011,hotspot,Resto UE-27,Transporte y logística,co2eq,138.69305443635065,Mt CO₂eq
baseline,2011,hotspot,Resto UE-27,Transporte y logística,materials,0.6989437838380212,Mt
baseline,2011,hotspot,Resto UE-27,Transporte y logística,energy,75130.17606195215,TJ
baseline,2011,hotspot,Resto UE-27,Energía y suministros,output,403890.28257703036,M€
baseline,2011,hotspot,Resto UE-27,Energía y suministros,value_added,127431.60285102384,M€
baseline,2011,hotspot,Resto UE-27,Energía y suministros,employment,963.5060569222553,kpersonas
baseline,2011,hotspot,Resto UE-27,Energía y suministros,co2eq,323.1122260616243,Mt CO₂eq
baseline,2011,hotspot,Resto UE-27,Energía y suministros,materials,0.23306270106865826,Mt
baseline,2011,hotspot,Resto UE-27,Energía y suministros,energy,2423341.695462182,TJ
baseline,2011,hotspot,Resto UE-27,Servicios financieros y empresariales,output,922363.8711429113,M€
baseline,2011,hotspot,Resto UE-27,Servicios financieros y empresariales,value_added,507300.1291286012,M€
baseline,2011,hotspot,Resto UE-27,Servicios financieros y empresariales,employment,7378.9109691432905,kpersonas
baseline,2011,hotspot,Resto UE-27,Servicios financieros y empresariales,co2eq,23.603383094206993,Mt CO₂eq
baseline,2011,hotspot,Resto UE-27,Servicios financieros y empresariales,materials,1.468212789890924,Mt
baseline,2011,hotspot,Resto UE-27,Servicios financieros y empresariales,energy,129246.58149706504,TJ
baseline,2011,hotspot,Resto UE-27,Salud y educación,output,443421.59986896004,M€
baseline,2011,hotspot,Resto UE-27,Salud y educación,value_added,266052.959921376,M€
baseline,2011,hotspot,Resto UE-27,Salud y educación,employment,6207.90239816544,kpersonas
baseline,2011,hotspot,Resto UE-27,Salud y educación,co2eq,12.414176596116821,Mt CO₂eq
baseline,2011,hotspot,Resto UE-27,Salud y educación,materials,0.45958949725696246,Mt
baseline,2011,hotspot,Resto UE-27,Salud y educación,energy,43578.34514125422,TJ
baseline,2011,hotspot,Resto UE-27,Otros servicios,output,225969.72919466207,M€
baseline,2011,hotspot,Resto UE-27,Otros servicios,value_added,99148.29015171941,M€
baseline,2011,hotspot,Resto UE-27,Otros servicios,employment,2259.6972919466207,kpersonas
baseline,2011,hotspot,Resto UE-27,Otros servicios,co2eq,4.5859405879689525,Mt CO₂eq
baseline,2011,hotspot,Resto UE-27,Otros servicios,materials,0.34377263207412756,Mt
baseline,2011,hotspot,Resto UE-27,Otros servicios,energy,36959.25752625795,TJ
baseline,2011,hotspot,Reino Unido,Agricultura y pesca,output,160182.01616021094,M€
baseline,2011,hotspot,Reino Unido,Agricultura y pesca,value_added,55405.91718516679,M€
baseline,2011,hotspot,Reino Unido,Agricultura y pesca,employment,2883.2762908837967,kpersonas
baseline,2011,hotspot,Reino Unido,Agricultura y pesca,co2eq,5.291294834511898,Mt CO₂eq
baseline,2011,hotspot,Reino Unido,Agricultura y pesca,materials,0.3952188414648842,Mt
baseline,2011,hotspot,Reino Unido,Agricultura y pesca,energy,29218.540277626682,TJ
baseline,2011,hotspot,Reino Unido,Minería y extracción,output,137829.50456846622,M€
baseline,2011,hotspot,Reino Unido,Minería y extracción,value_added,53323.883304083174,M€
baseline,2011,hotspot,Reino Unido,Minería y extracción,employment,485.72287642872334,kpersonas
baseline,2011,hotspot,Reino Unido,Minería y extracción,co2eq,4.799001201183949,Mt CO₂eq
baseline,2011,hotspot,Reino Unido,Minería y extracción,materials,0.2980049127242335,Mt
baseline,2011,hotspot,Reino Unido,Minería y extracción,energy,14895.61197777589,TJ
baseline,2011,hotspot,Reino Unido,Alimentación y bebidas,output,270812.82379634696,M€
baseline,2011,hotspot,Reino Unido,Alimentación y bebidas,value_added,88424.69761662089,M€
baseline,2011,hotspot,Reino Unido,Alimentación y bebidas,employment,868.2390086761833,kpersonas
baseline,2011,hotspot,Reino Unido,Alimentación y bebidas,co2eq,10.502725883190383,Mt CO₂eq
baseline,2011,hotspot,Reino Unido,Alimentación y bebidas,materials,0.6128259804712185,Mt
baseline,2011,hotspot,Reino Unido,Alimentación y bebidas,energy,23559.721517133952,TJ
baseline,2011,hotspot,Reino Unido,Textil y calzado,output,105828.89415255804,M€
baseline,2011,hotspot,Reino Unido,Textil y calzado,value_added,45346.84960588461,M€
baseline,2011,hotspot,Reino Unido,Textil y calzado,employment,478.46622763863076,kpersonas
baseline,2011,hotspot,Reino Unido,Textil y calzado,co2eq,2.918639659270048,Mt CO₂eq
baseline,2011,hotspot,Reino Unido,Textil y calzado,materials,0.25947367204091165,Mt
baseline,2011,hotspot,Reino Unido,Textil y calzado,energy,12039.737067208327,TJ
baseline,2011,hotspot,Reino Unido,"Madera, papel e imprenta",output,124729.13014943409,M€
baseline,2011,hotspot,Reino Unido,"Madera, papel e imprenta",value_added,51610.16121848575,M€
baseline,2011,hotspot,Reino Unido,"Madera, papel e imprenta",employment,429.9725490645495,kpersonas
baseline,2011,hotspot,Reino Unido,"Madera, papel e imprenta",co2eq,3.142782456916619,Mt CO₂eq
baseline,2011,hotspot,Reino Unido,"Madera, papel e imprenta",materials,0.20546497881159226,Mt
baseline,2011,hotspot,Reino Unido,"Madera, papel e imprenta",energy,14372.69369477978,TJ
baseline,2011,hotspot,Reino Unido,Productos químicos,output,198735.4534099058,M€
baseline,2011,hotspot,Reino Unido,Productos químicos,value_added,81068.05553735282,M€
baseline,2011,hotspot,Reino Unido,Productos químicos,employment,467.14749264631956,kpersonas
baseline,2011,hotspot,Reino Unido,Productos químicos,co2eq,69.55740869346704,Mt CO₂eq
baseline,2011,hotspot,Reino Unido,Productos químicos,materials,0.38194032533142896,Mt
baseline,2011,hotspot,Reino Unido,Productos químicos,energy,496838.6335247645,TJ
baseline,2011,hotspot,Reino Unido,Refino y combustibles,output,176843.37274208808,M€
baseline,2011,hotspot,Reino Unido,Refino y combustibles,value_added,35368.67454841761,M€
baseline,2011,hotspot,Reino Unido,Refino y combustibles,employment,437.1609924220347,kpersonas
baseline,2011,hotspot,Reino Unido,Refino y combustibles,co2eq,106.10602364525285,Mt CO₂eq
baseline,2011,hotspot,Reino Unido,Refino y combustibles,materials,0.15022711799132984,Mt
baseline,2011,hotspot,Reino Unido,Refino y combustibles,energy,707373.4909683523,TJ
baseline,2011,hotspot,Reino Unido,Plásticos y caucho,output,118899.74613877632,M€
baseline,2011,hotspot,Reino Unido,Plásticos y caucho,value_added,46857.95312815248,M€
baseline,2011,hotspot,Reino Unido,Plásticos y caucho,employment,695.277044783229,kpersonas
baseline,2011,hotspot,Reino Unido,Plásticos y caucho,co2eq,5.563623479893533,Mt CO₂eq
baseline,2011,hotspot,Reino Unido,Plásticos y caucho,materials,0.09349386474109474,Mt
baseline,2011,hotspot,Reino Unido,Plásticos y caucho,energy,20696.61545846938,TJ
baseline,2011,hotspot,Reino Unido,Acero y metalurgia primaria,output,199383.6702275538,M€
baseline,2011,hotspot,Reino Unido,Acero y metalurgia primaria,value_added,49845.91755688845,M€
baseline,2011,hotspot,Reino Unido,Acero y metalurgia primaria,employment,1123.3919516997819,kpersonas
baseline,2011,hotspot,Reino Unido,Acero y metalurgia primaria,co2eq,139.56856915928768,Mt CO₂eq
baseline,2011,hotspot,Reino Unido,Acero y metalurgia primaria,materials,5.582742766371507,Mt
baseline,2011,hotspot,Reino Unido,Acero y metalurgia primaria,energy,697842.8457964383,TJ
baseline,2011,hotspot,Reino Unido,Acero secundario y reciclaje,output,30082.150671899213,M€
baseline,2011,hotspot,Reino Unido,Acero secundario y reciclaje,value_added,11956.962708808827,M€
baseline,2011,hotspot,Reino Unido,Acero secundario y reciclaje,employment,144.3590830457893,kpersonas
baseline,2011,hotspot,Reino Unido,Acero secundario y reciclaje,co2eq,7.520537667974803,Mt CO₂eq
baseline,2011,hotspot,Reino Unido,Acero secundario y reciclaje,materials,0.6618073147817827,Mt
baseline,2011,hotspot,Reino Unido,Acero secundario y reciclaje,energy,3873.5709493823883,TJ
baseline,2011,hotspot,Reino Unido,Maquinaria y equipos,output,215272.58314701423,M€
baseline,2011,hotspot,Reino Unido,Maquinaria y equipos,value_added,67308.55701568625,M€
baseline,2011,hotspot,Reino Unido,Maquinaria y equipos,employment,659.48321983238,kpersonas
baseline,2011,hotspot,Reino Unido,Maquinaria y equipos,co2eq,10.335366758769547,Mt CO₂eq
baseline,2011,hotspot,Reino Unido,Maquinaria y equipos,materials,2.1527258314701423,Mt
baseline,2011,hotspot,Reino Unido,Maquinaria y equipos,energy,38250.15916472715,TJ
baseline,2011,hotspot,Reino Unido,Equipos electrónicos,output,198417.70217058546,M€
baseline,2011,hotspot,Reino Unido,Equipos electrónicos,value_added,71900.84304380756,M€
baseline,2011,hotspot,Reino Unido,Equipos electrónicos,employment,1166.0424035065612,kpersonas
baseline,2011,hotspot,Reino Unido,Equipos electrónicos,co2eq,6.447516892122425,Mt CO₂eq
baseline,2011,hotspot,Reino Unido,Equipos electrónicos,materials,0.47868213971432055,Mt
baseline,2011,hotspot,Reino Unido,Equipos electrónicos,energy,19849.062144782813,TJ
baseline,2011,hotspot,Reino Unido,Vehículos y partes,output,241124.2709385813,M€
baseline,2011,hotspot,Reino Unido,Vehículos y partes,value_added,73842.40938154841,M€
baseline,2011,hotspot,Reino Unido,Vehículos y partes,employment,1233.3515177232161,kpersonas
baseline,2011,hotspot,Reino Unido,Vehículos y partes,co2eq,12.849606932487879,Mt CO₂eq
baseline,2011,hotspot,Reino Unido,Vehículos y partes,materials,4.340236876894464,Mt
baseline,2011,hotspot,Reino Unido,Vehículos y partes,energy,19947.113524195207,TJ
baseline,2011,hotspot,Reino Unido,Construcción,output,311578.03907426004,M€
baseline,2011,hotspot,Reino Unido,Construcción,value_added,116560.91533941218,M€
baseline,2011,hotspot,Reino Unido,Construcción,employment,2804.2023516683407,kpersonas
baseline,2011,hotspot,Reino Unido,Construcción,co2eq,56.0840470333668,Mt CO₂eq
baseline,2011,hotspot,Reino Unido,Construcción,materials,10.9052313675991,Mt
baseline,2011,hotspot,Reino Unido,Construcción,energy,249262.43125940804,TJ
baseline,2011,hotspot,Reino Unido,Comercio mayorista y minorista,output,422163.1622221731,M€
baseline,2011,hotspot,Reino Unido,Comercio mayorista y minorista,value_added,147537.23654057918,M€
baseline,2011,hotspot,Reino Unido,Comercio mayorista y minorista,employment,5065.957946666078,kpersonas
baseline,2011,hotspot,Reino Unido,Comercio mayorista y minorista,co2eq,14.986427155807473,Mt CO₂eq
baseline,2011,hotspot,Reino Unido,Comercio mayorista y minorista,materials,0.8012732394050038,Mt
baseline,2011,hotspot,Reino Unido,Comercio mayorista y minorista,energy,70367.4739028002,TJ
baseline,2011,hotspot,Reino Unido,Transporte y logística,output,303234.5344901223,M€
baseline,2011,hotspot,Reino Unido,Transporte y logística,value_added,97544.06911704042,M€
baseline,2011,hotspot,Reino Unido,Transporte y logística,employment,936.6812420801671,kpersonas
baseline,2011,hotspot,Reino Unido,Transporte y logística,co2eq,75.80863362253056,Mt CO₂eq
baseline,2011,hotspot,Reino Unido,Transporte y logística,materials,0.3820376834806692,Mt
baseline,2011,hotspot,Reino Unido,Transporte y logística,energy,41065.61798803376,TJ
baseline,2011,hotspot,Reino Unido,Energía y suministros,output,209621.18730598618,M€
baseline,2011,hotspot,Reino Unido,Energía y suministros,value_added,66137.67412154043,M€
baseline,2011,hotspot,Reino Unido,Energía y suministros,employment,500.06472634070394,kpersonas
baseline,2011,hotspot,Reino Unido,Energía y suministros,co2eq,167.69694984478895,Mt CO₂eq
baseline,2011,hotspot,Reino Unido,Energía y suministros,materials,0.12096077133382041,Mt
baseline,2011,hotspot,Reino Unido,Energía y suministros,energy,1257727.123835917,TJ
baseline,2011,hotspot,Reino Unido,Servicios financieros y empresariales,output,418435.2893628203,M€
baseline,2011,hotspot,Reino Unido,Servicios financieros y empresariales,value_added,230139.40914955118,M€
baseline,2011,hotspot,Reino Unido,Servicios financieros y empresariales,employment,3347.4823149025624,kpersonas
baseline,2011,hotspot,Reino Unido,Servicios financieros y empresariales,co2eq,10.707800623985777,Mt CO₂eq
baseline,2011,hotspot,Reino Unido,Servicios financieros y empresariales,materials,0.6660625625144575,Mt
baseline,2011,hotspot,Reino Unido,Servicios financieros y empresariales,energy,58633.401003518244,TJ
baseline,2011,hotspot,Reino Unido,Salud y educación,output,188965.8704906569,M€
baseline,2011,hotspot,Reino Unido,Salud y educación,value_added,113379.52229439413,M€
baseline,2011,hotspot,Reino Unido,Salud y educación,employment,2645.5221868691965,kpersonas
baseline,2011,hotspot,Reino Unido,Salud y educación,co2eq,5.290350509770392,Mt CO₂eq
baseline,2011,hotspot,Reino Unido,Salud y educación,materials,0.19585588397856632,Mt
baseline,2011,hotspot,Reino Unido,Salud y educación,energy,18571.084328307297,TJ
baseline,2011,hotspot,Reino Unido,Otros servicios,output,116837.77742142581,M€
baseline,2011,hotspot,Reino Unido,Otros servicios,value_added,51264.67999827644,M€
baseline,2011,hotspot,Reino Unido,Otros servicios,employment,1168.3777742142581,kpersonas
baseline,2011,hotspot,Reino Unido,Otros servicios,co2eq,2.3711631978078955,Mt CO₂eq
baseline,2011,hotspot,Reino Unido,Otros servicios,materials,0.17774783557515292,Mt
baseline,2011,hotspot,Reino Unido,Otros servicios,energy,19109.805193394415,TJ
baseline,2011,hotspot,Estados Unidos,Agricultura y pesca,output,380942.5519104621,M€
baseline,2011,hotspot,Estados Unidos,Agricultura y pesca,value_added,131765.55014981757,M€
baseline,2011,hotspot,Estados Unidos,Agricultura y pesca,employment,6856.965934388318,kpersonas
baseline,2011,hotspot,Estados Unidos,Agricultura y pesca,co2eq,12.583680774460758,Mt CO₂eq
baseline,2011,hotspot,Estados Unidos,Agricultura y pesca,materials,0.9399037272707722,Mt
baseline,2011,hotspot,Estados Unidos,Agricultura y pesca,energy,69487.10949751773,TJ
baseline,2011,hotspot,Estados Unidos,Minería y extracción,output,333380.07543045096,M€
baseline,2011,hotspot,Estados Unidos,Minería y extracción,value_added,128979.06216683166,M€
baseline,2011,hotspot,Estados Unidos,Minería y extracción,employment,1174.859691247495,kpersonas
baseline,2011,hotspot,Estados Unidos,Minería y extracción,co2eq,11.607756898282911,Mt CO₂eq
baseline,2011,hotspot,Estados Unidos,Minería y extracción,materials,0.7208101095168545,Mt
baseline,2011,hotspot,Estados Unidos,Minería y extracción,energy,36029.297647709864,TJ
baseline,2011,hotspot,Estados Unidos,Alimentación y bebidas,output,600731.8451535844,M€
baseline,2011,hotspot,Estados Unidos,Alimentación y bebidas,value_added,196148.50955627812,M€
baseline,2011,hotspot,Estados Unidos,Alimentación y bebidas,employment,1925.975344906832,kpersonas
baseline,2011,hotspot,Estados Unidos,Alimentación y bebidas,co2eq,23.29772205948386,Mt CO₂eq
baseline,2011,hotspot,Estados Unidos,Alimentación y bebidas,materials,1.3594041701783528,Mt
baseline,2011,hotspot,Estados Unidos,Alimentación y bebidas,energy,52261.465243373,TJ
baseline,2011,hotspot,Estados Unidos,Textil y calzado,output,297811.3072629101,M€
baseline,2011,hotspot,Estados Unidos,Textil y calzado,value_added,127609.80514371787,M€
baseline,2011,hotspot,Estados Unidos,Textil y calzado,employment,1346.4437465329925,kpersonas
baseline,2011,hotspot,Estados Unidos,Textil y calzado,co2eq,8.213294670769058,Mt CO₂eq
baseline,2011,hotspot,Estados Unidos,Textil y calzado,materials,0.7301804869983485,Mt
baseline,2011,hotspot,Estados Unidos,Textil y calzado,energy,33880.82114812837,TJ
baseline,2011,hotspot,Estados Unidos,"Madera, papel e imprenta",output,329873.54872231575,M€
baseline,2011,hotspot,Estados Unidos,"Madera, papel e imprenta",value_added,136494.39397898322,M€
baseline,2011,hotspot,Estados Unidos,"Madera, papel e imprenta",employment,1137.15673670756,kpersonas
baseline,2011,hotspot,Estados Unidos,"Madera, papel e imprenta",co2eq,8.311777695260608,Mt CO₂eq
baseline,2011,hotspot,Estados Unidos,"Madera, papel e imprenta",materials,0.5433972129648726,Mt
baseline,2011,hotspot,Estados Unidos,"Madera, papel e imprenta",energy,38011.74166865117,TJ
baseline,2011,hotspot,Estados Unidos,Productos químicos,output,472222.8973902825,M€
baseline,2011,hotspot,Estados Unidos,Productos químicos,value_added,192628.90146070402,M€
baseline,2011,hotspot,Estados Unidos,Productos químicos,employment,1110.0069902024597,kpersonas
baseline,2011,hotspot,Estados Unidos,Productos químicos,co2eq,165.2780140865989,Mt CO₂eq
baseline,2011,hotspot,Estados Unidos,Productos químicos,materials,0.907542987240366,Mt
baseline,2011,hotspot,Estados Unidos,Productos químicos,energy,1180557.243475706,TJ
baseline,2011,hotspot,Estados Unidos,Refino y combustibles,output,403169.8143546252,M€
baseline,2011,hotspot,Estados Unidos,Refino y combustibles,value_added,80633.96287092504,M€
baseline,2011,hotspot,Estados Unidos,Refino y combustibles,employment,996.6452993119633,kpersonas
baseline,2011,hotspot,Estados Unidos,Refino y combustibles,co2eq,241.9018886127751,Mt CO₂eq
baseline,2011,hotspot,Estados Unidos,Refino y combustibles,materials,0.3424897316334664,Mt
baseline,2011,hotspot,Estados Unidos,Refino y combustibles,energy,1612679.2574185007,TJ
baseline,2011,hotspot,Estados Unidos,Plásticos y caucho,output,277144.45622158947,M€
baseline,2011,hotspot,Estados Unidos,Plásticos y caucho,value_added,109221.611997398,M€
baseline,2011,hotspot,Estados Unidos,Plásticos y caucho,employment,1620.627333172747,kpersonas
baseline,2011,hotspot,Estados Unidos,Plásticos y caucho,co2eq,12.968298537467586,Mt CO₂eq
baseline,2011,hotspot,Estados Unidos,Plásticos y caucho,materials,0.21792566548865977,Mt
baseline,2011,hotspot,Estados Unidos,Plásticos y caucho,energy,48241.92164523213,TJ
baseline,2011,hotspot,Estados Unidos,Acero y metalurgia primaria,output,515065.5493848695,M€
baseline,2011,hotspot,Estados Unidos,Acero y metalurgia primaria,value_added,128766.38734621738,M€
baseline,2011,hotspot,Estados Unidos,Acero y metalurgia primaria,employment,2902.0455492489305,kpersonas
baseline,2011,hotspot,Estados Unidos,Acero y metalurgia primaria,co2eq,360.54588456940866,Mt CO₂eq
baseline,2011,hotspot,Estados Unidos,Acero y metalurgia primaria,materials,14.421835382776345,Mt
baseline,2011,hotspot,Estados Unidos,Acero y metalurgia primaria,energy,1802729.4228470435,TJ
baseline,2011,hotspot,Estados Unidos,Acero secundario y reciclaje,output,79257.68397111785,M€
baseline,2011,hotspot,Estados Unidos,Acero secundario y reciclaje,value_added,31503.105677695887,M€
baseline,2011,hotspot,Estados Unidos,Acero secundario y reciclaje,employment,380.34403547787196,kpersonas
baseline,2011,hotspot,Estados Unidos,Acero secundario y reciclaje,co2eq,19.81442099277946,Mt CO₂eq
baseline,2011,hotspot,Estados Unidos,Acero secundario y reciclaje,materials,1.7436690473645926,Mt
baseline,2011,hotspot,Estados Unidos,Acero secundario y reciclaje,energy,10205.728489773213,TJ
baseline,2011,hotspot,Estados Unidos,Maquinaria y equipos,output,540290.6791408503,M€
baseline,2011,hotspot,Estados Unidos,Maquinaria y equipos,value_added,168930.8756849939,M€
baseline,2011,hotspot,Estados Unidos,Maquinaria y equipos,employment,1655.1696064421628,kpersonas
baseline,2011,hotspot,Estados Unidos,Maquinaria y equipos,co2eq,25.939681884394282,Mt CO₂eq
baseline,2011,hotspot,Estados Unidos,Maquinaria y equipos,materials,5.402906791408503,Mt
baseline,2011,hotspot,Estados Unidos,Maquinaria y equipos,energy,96000.169507153,TJ
baseline,2011,hotspot,Estados Unidos,Equipos electrónicos,output,444527.203183805,M€
baseline,2011,hotspot,Estados Unidos,Equipos electrónicos,value_added,161083.8161876452,M€
baseline,2011,hotspot,Estados Unidos,Equipos electrónicos,employment,2612.355464024393,kpersonas
baseline,2011,hotspot,Estados Unidos,Equipos electrónicos,co2eq,14.444762842135194,Mt CO₂eq
baseline,2011,hotspot,Estados Unidos,Equipos electrónicos,materials,1.0724206079067833,Mt
baseline,2011,hotspot,Estados Unidos,Equipos electrónicos,energy,44469.05686598501,TJ
baseline,2011,hotspot,Estados Unidos,Vehículos y partes,output,604014.5146720647,M€
baseline,2011,hotspot,Estados Unidos,Vehículos y partes,value_added,184974.68915591988,M€
baseline,2011,hotspot,Estados Unidos,Vehículos y partes,employment,3089.536426581454,kpersonas
baseline,2011,hotspot,Estados Unidos,Vehículos y partes,co2eq,32.18817029427294,Mt CO₂eq
baseline,2011,hotspot,Estados Unidos,Vehículos y partes,materials,10.872261264097164,Mt
baseline,2011,hotspot,Estados Unidos,Vehículos y partes,energy,49967.3717935026,TJ
baseline,2011,hotspot,Estados Unidos,Construcción,output,793754.5242175153,M€
baseline,2011,hotspot,Estados Unidos,Construcción,value_added,296942.47441984265,M€
baseline,2011,hotspot,Estados Unidos,Construcción,employment,7143.790717957638,kpersonas
baseline,2011,hotspot,Estados Unidos,Construcción,co2eq,142.87581435915274,Mt CO₂eq
baseline,2011,hotspot,Estados Unidos,Construcción,materials,27.781408347613034,Mt
baseline,2011,hotspot,Estados Unidos,Construcción,energy,635003.6193740122,TJ
baseline,2011,hotspot,Estados Unidos,Comercio mayorista y minorista,output,943375.8276774454,M€
baseline,2011,hotspot,Estados Unidos,Comercio mayorista y minorista,value_added,329690.2124337026,M€
baseline,2011,hotspot,Estados Unidos,Comercio mayorista y minorista,employment,11320.509932129346,kpersonas
baseline,2011,hotspot,Estados Unidos,Comercio mayorista y minorista,co2eq,33.48902601453714,Mt CO₂eq
baseline,2011,hotspot,Estados Unidos,Comercio mayorista y minorista,materials,1.7905442091171195,Mt
baseline,2011,hotspot,Estados Unidos,Comercio mayorista y minorista,energy,157244.82824413182,TJ
baseline,2011,hotspot,Estados Unidos,Transporte y logística,output,682492.1244943889,M€
baseline,2011,hotspot,Estados Unidos,Transporte y logística,value_added,219543.13045331917,M€
baseline,2011,hotspot,Estados Unidos,Transporte y logística,employment,2108.1951366662706,kpersonas
baseline,2011,hotspot,Estados Unidos,Transporte y logística,co2eq,170.62303112359723,Mt CO₂eq
baseline,2011,hotspot,Estados Unidos,Transporte y logística,materials,0.8598549326647695,Mt
baseline,2011,hotspot,Estados Unidos,Transporte y logística,energy,92426.67861513354,TJ
baseline,2011,hotspot,Estados Unidos,Energía y suministros,output,510381.6782730282,M€
baseline,2011,hotspot,Estados Unidos,Energía y suministros,value_added,161030.75051260562,M€
baseline,2011,hotspot,Estados Unidos,Energía y suministros,employment,1217.548080683076,kpersonas
baseline,2011,hotspot,Estados Unidos,Energía y suministros,co2eq,408.3053426184226,Mt CO₂eq
baseline,2011,hotspot,Estados Unidos,Energía y suministros,materials,0.2945129844553278,Mt
baseline,2011,hotspot,Estados Unidos,Energía y suministros,energy,3062290.0696381694,TJ
baseline,2011,hotspot,Estados Unidos,Servicios financieros y empresariales,output,998451.6774456,M€
baseline,2011,hotspot,Estados Unidos,Servicios financieros y empresariales,value_added,549148.4225950801,M€
baseline,2011,hotspot,Estados Unidos,Servicios financieros y empresariales,employment,7987.6134195648,kpersonas
baseline,2011,hotspot,Estados Unidos,Servicios financieros y empresariales,co2eq,25.550477616388164,Mt CO₂eq
baseline,2011,hotspot,Estados Unidos,Servicios financieros y empresariales,materials,1.5893288633445881,Mt
baseline,2011,hotspot,Estados Unidos,Servicios financieros y empresariales,energy,139908.41373692482,TJ
baseline,2011,hotspot,Estados Unidos,Salud y educación,output,449751.1392675895,M€
baseline,2011,hotspot,Estados Unidos,Salud y educación,value_added,269850.6835605537,M€
baseline,2011,hotspot,Estados Unidos,Salud y educación,employment,6296.515949746253,kpersonas
baseline,2011,hotspot,Estados Unidos,Salud y educación,co2eq,12.591380457836426,Mt CO₂eq
baseline,2011,hotspot,Estados Unidos,Salud y educación,materials,0.46614982230866026,Mt
baseline,2011,hotspot,Estados Unidos,Salud y educación,energy,44200.396147745916,TJ
baseline,2011,hotspot,Estados Unidos,Otros servicios,output,281488.87647708546,M€
baseline,2011,hotspot,Estados Unidos,Otros servicios,value_added,123508.31635236058,M€
baseline,2011,hotspot,Estados Unidos,Otros servicios,employment,2814.8887647708543,kpersonas
baseline,2011,hotspot,Estados Unidos,Otros servicios,co2eq,5.712673411162981,Mt CO₂eq
baseline,2011,hotspot,Estados Unidos,Otros servicios,materials,0.4282351105654312,Mt
baseline,2011,hotspot,Estados Unidos,Otros servicios,energy,46039.88292401499,TJ
baseline,2011,hotspot,China,Agricultura y pesca,output,435806.8524713517,M€
baseline,2011,hotspot,China,Agricultura y pesca,value_added,150742.75474598393,M€
