scenario,year,analysis,region,sector,indicator,value,unit
esc_acero_secundario_30,2011,hotspot,Polonia,Vehículos y partes,co2eq,3.2303837962604556,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Polonia,Vehículos y partes,materials,1.09113305587608,Mt
esc_acero_secundario_30,2011,hotspot,Polonia,Vehículos y partes,energy,5014.692873430334,TJ
esc_acero_secundario_30,2011,hotspot,Polonia,Construcción,output,76409.24856553735,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Construcción,value_added,28584.594664173386,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Construcción,employment,687.6832370898361,kpersonas
esc_acero_secundario_30,2011,hotspot,Polonia,Construcción,co2eq,13.753664741796724,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Polonia,Construcción,materials,2.674323699793807,Mt
esc_acero_secundario_30,2011,hotspot,Polonia,Construcción,energy,61127.39885242987,TJ
esc_acero_secundario_30,2011,hotspot,Polonia,Comercio mayorista y minorista,output,104443.0891019564,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Comercio mayorista y minorista,value_added,36500.68532922979,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Comercio mayorista y minorista,employment,1253.317069223477,kpersonas
esc_acero_secundario_30,2011,hotspot,Polonia,Comercio mayorista y minorista,co2eq,3.707639336684334,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Polonia,Comercio mayorista y minorista,materials,0.19823485284144143,Mt
esc_acero_secundario_30,2011,hotspot,Polonia,Comercio mayorista y minorista,energy,17408.900170313682,TJ
esc_acero_secundario_30,2011,hotspot,Polonia,Transporte y logística,output,73589.12738069767,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Transporte y logística,value_added,23672.04955581763,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Transporte y logística,employment,227.31433065316926,kpersonas
esc_acero_secundario_30,2011,hotspot,Polonia,Transporte y logística,co2eq,18.39728184517442,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Polonia,Transporte y logística,materials,0.09271311989961163,Mt
esc_acero_secundario_30,2011,hotspot,Polonia,Transporte y logística,energy,9965.827270201395,TJ
esc_acero_secundario_30,2011,hotspot,Polonia,Energía y suministros,output,59036.70718858958,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Energía y suministros,value_added,18626.69776575699,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Energía y suministros,employment,140.8358344103094,kpersonas
esc_acero_secundario_30,2011,hotspot,Polonia,Energía y suministros,co2eq,47.22936575087166,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Polonia,Energía y suministros,materials,0.03406681228322937,Mt
esc_acero_secundario_30,2011,hotspot,Polonia,Energía y suministros,energy,354220.2431315375,TJ
esc_acero_secundario_30,2011,hotspot,Polonia,Servicios financieros y empresariales,output,113388.86891282047,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Servicios financieros y empresariales,value_added,62363.87790205127,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Servicios financieros y empresariales,employment,907.1109513025638,kpersonas
esc_acero_secundario_30,2011,hotspot,Polonia,Servicios financieros y empresariales,co2eq,2.901632420025094,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Polonia,Servicios financieros y empresariales,materials,0.1804916614554541,Mt
esc_acero_secundario_30,2011,hotspot,Polonia,Servicios financieros y empresariales,energy,15888.657551863505,TJ
esc_acero_secundario_30,2011,hotspot,Polonia,Salud y educación,output,45483.63905444226,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Salud y educación,value_added,27290.183432665355,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Salud y educación,employment,636.7709467621917,kpersonas
esc_acero_secundario_30,2011,hotspot,Polonia,Salud y educación,co2eq,1.2733748821048527,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Polonia,Salud y educación,materials,0.047142049040068766,Mt
esc_acero_secundario_30,2011,hotspot,Polonia,Salud y educación,energy,4470.016168766848,TJ
esc_acero_secundario_30,2011,hotspot,Polonia,Otros servicios,output,29030.53686459963,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Otros servicios,value_added,12737.671114487946,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Otros servicios,employment,290.30536864599634,kpersonas
esc_acero_secundario_30,2011,hotspot,Polonia,Otros servicios,co2eq,0.5891599630285403,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Polonia,Otros servicios,materials,0.04416478306203216,Mt
esc_acero_secundario_30,2011,hotspot,Polonia,Otros servicios,energy,4748.189467359898,TJ
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Agricultura y pesca,output,310719.4451495998,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Agricultura y pesca,value_added,107475.83441927025,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Agricultura y pesca,employment,5592.950012692797,kpersonas
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Agricultura y pesca,co2eq,10.263999882846246,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Agricultura y pesca,materials,0.7666414874551967,Mt
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Agricultura y pesca,energy,56677.82714174973,TJ
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Minería y extracción,output,270179.4856050475,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Minería y extracción,value_added,104527.83245987906,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Minería y extracción,employment,952.1354466955036,kpersonas
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Minería y extracción,co2eq,9.40721422465687,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Minería y extracción,materials,0.5841623988977999,Mt
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Minería y extracción,energy,29199.036842860645,TJ
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Alimentación y bebidas,output,520175.5197659231,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Alimentación y bebidas,value_added,169845.58706665947,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Alimentación y bebidas,employment,1667.7078702846704,kpersonas
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Alimentación y bebidas,co2eq,20.173567922898584,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Alimentación y bebidas,materials,1.1771121782526812,Mt
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Alimentación y bebidas,energy,45253.360656700446,TJ
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Textil y calzado,output,242488.26442686617,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Textil y calzado,value_added,103904.31598298324,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Textil y calzado,employment,1096.321057269188,kpersonas
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Textil y calzado,co2eq,6.687548529455242,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Textil y calzado,materials,0.594538201513898,Mt
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Textil y calzado,energy,27586.93614784017,TJ
esc_acero_secundario_30,2011,hotspot,Resto UE-27,"Madera, papel e imprenta",output,249967.73239709224,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,"Madera, papel e imprenta",value_added,103431.13074690007,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,"Madera, papel e imprenta",employment,861.7013760449975,kpersonas
esc_acero_secundario_30,2011,hotspot,Resto UE-27,"Madera, papel e imprenta",co2eq,6.2984020110748276,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Resto UE-27,"Madera, papel e imprenta",materials,0.41176920562997565,Mt
esc_acero_secundario_30,2011,hotspot,Resto UE-27,"Madera, papel e imprenta",energy,28804.094496752874,TJ
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Productos químicos,output,380152.6048678675,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Productos químicos,value_added,155071.6389819629,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Productos químicos,employment,893.5865903136317,kpersonas
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Productos químicos,co2eq,133.05341170375362,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Productos químicos,materials,0.7305974202768308,Mt
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Productos químicos,energy,950381.5121696687,TJ
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Refino y combustibles,output,317400.7241160688,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Refino y combustibles,value_added,63480.14482321376,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Refino y combustibles,employment,784.6220833642235,kpersonas
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Refino y combustibles,co2eq,190.44043446964127,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Refino y combustibles,materials,0.26962953314546234,Mt
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Refino y combustibles,energy,1269602.8964642752,TJ
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Plásticos y caucho,output,246924.83606967327,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Plásticos y caucho,value_added,97312.17071922812,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Plásticos y caucho,employment,1443.9153646781083,kpersonas
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Plásticos y caucho,co2eq,11.55424515475954,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Plásticos y caucho,materials,0.19416321711713133,Mt
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Plásticos y caucho,energy,42981.659299043255,TJ
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Acero y metalurgia primaria,output,351420.44436304463,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Acero y metalurgia primaria,value_added,87855.11109076116,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Acero y metalurgia primaria,employment,2090.0171094986135,kpersonas
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Acero y metalurgia primaria,co2eq,221.39487994871814,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Acero y metalurgia primaria,materials,9.839772442165248,Mt
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Acero y metalurgia primaria,energy,1131573.830849004,TJ
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Acero secundario y reciclaje,output,83987.87623140033,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Acero secundario y reciclaje,value_added,33383.24826053745,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Acero secundario y reciclaje,employment,372.040077298801,kpersonas
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Acero secundario y reciclaje,co2eq,19.947120604957576,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Acero secundario y reciclaje,materials,1.8477332770908073,Mt
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Acero secundario y reciclaje,energy,10814.818428995532,TJ
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Maquinaria y equipos,output,427962.24089614605,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Maquinaria y equipos,value_added,133809.51940474092,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Maquinaria y equipos,employment,1311.053699765044,kpersonas
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Maquinaria y equipos,co2eq,20.546725708892954,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Maquinaria y equipos,materials,4.27962240896146,Mt
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Maquinaria y equipos,energy,76041.37782650997,TJ
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Equipos electrónicos,output,411184.47795811505,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Equipos electrónicos,value_added,149001.37582633083,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Equipos electrónicos,employment,2416.4100869924737,kpersonas
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Equipos electrónicos,co2eq,13.361302133890472,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Equipos electrónicos,materials,0.9919813785419649,Mt
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Equipos electrónicos,energy,41133.55898529617,TJ
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Vehículos y partes,output,446644.5125939364,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Vehículos y partes,value_added,136781.36513841257,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Vehículos y partes,employment,2284.5882969234317,kpersonas
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Vehículos y partes,co2eq,23.801861185706162,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Vehículos y partes,materials,8.039601226690856,Mt
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Vehículos y partes,energy,36948.86774769943,TJ
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Construcción,output,610092.2198362226,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Construcción,value_added,228234.6592746072,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Construcción,employment,5490.829978526003,kpersonas
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Construcción,co2eq,109.81659957052007,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Construcción,materials,21.353227694267794,Mt
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Construcción,energy,488073.7758689781,TJ
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Comercio mayorista y minorista,output,937521.2287346417,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Comercio mayorista y minorista,value_added,327644.15198511217,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Comercio mayorista y minorista,employment,11250.2547448157,kpersonas
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Comercio mayorista y minorista,co2eq,33.28119281535189,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Comercio mayorista y minorista,materials,1.779432075515447,Mt
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Comercio mayorista y minorista,energy,156268.96541386834,TJ
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Transporte y logística,output,554772.2177454026,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Transporte y logística,value_added,178458.3660398816,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Transporte y logística,employment,1713.6726556000494,kpersonas
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Transporte y logística,co2eq,138.69305443635065,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Transporte y logística,materials,0.6989437838380212,Mt
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Transporte y logística,energy,75130.17606195215,TJ
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Energía y suministros,output,403890.28257703036,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Energía y suministros,value_added,127431.60285102384,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Energía y suministros,employment,963.5060569222553,kpersonas
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Energía y suministros,co2eq,323.1122260616243,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Energía y suministros,materials,0.23306270106865826,Mt
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Energía y suministros,energy,2423341.695462182,TJ
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Servicios financieros y empresariales,output,922363.8711429113,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Servicios financieros y empresariales,value_added,507300.1291286012,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Servicios financieros y empresariales,employment,7378.9109691432905,kpersonas
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Servicios financieros y empresariales,co2eq,23.603383094206993,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Servicios financieros y empresariales,materials,1.468212789890924,Mt
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Servicios financieros y empresariales,energy,129246.58149706504,TJ
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Salud y educación,output,443421.59986896004,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Salud y educación,value_added,266052.959921376,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Salud y educación,employment,6207.90239816544,kpersonas
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Salud y educación,co2eq,12.414176596116821,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Salud y educación,materials,0.45958949725696246,Mt
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Salud y educación,energy,43578.34514125422,TJ
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Otros servicios,output,225969.72919466207,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Otros servicios,value_added,99148.29015171941,M€
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Otros servicios,employment,2259.6972919466207,kpersonas
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Otros servicios,co2eq,4.5859405879689525,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Otros servicios,materials,0.34377263207412756,Mt
esc_acero_secundario_30,2011,hotspot,Resto UE-27,Otros servicios,energy,36959.25752625795,TJ
esc_acero_secundario_30,2011,hotspot,Reino Unido,Agricultura y pesca,output,160182.01616021094,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Agricultura y pesca,value_added,55405.91718516679,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Agricultura y pesca,employment,2883.2762908837967,kpersonas
esc_acero_secundario_30,2011,hotspot,Reino Unido,Agricultura y pesca,co2eq,5.291294834511898,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Reino Unido,Agricultura y pesca,materials,0.3952188414648842,Mt
esc_acero_secundario_30,2011,hotspot,Reino Unido,Agricultura y pesca,energy,29218.540277626682,TJ
esc_acero_secundario_30,2011,hotspot,Reino Unido,Minería y extracción,output,137829.50456846622,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Minería y extracción,value_added,53323.883304083174,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Minería y extracción,employment,485.72287642872334,kpersonas
esc_acero_secundario_30,2011,hotspot,Reino Unido,Minería y extracción,co2eq,4.799001201183949,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Reino Unido,Minería y extracción,materials,0.2980049127242335,Mt
esc_acero_secundario_30,2011,hotspot,Reino Unido,Minería y extracción,energy,14895.61197777589,TJ
esc_acero_secundario_30,2011,hotspot,Reino Unido,Alimentación y bebidas,output,270812.82379634696,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Alimentación y bebidas,value_added,88424.69761662089,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Alimentación y bebidas,employment,868.2390086761833,kpersonas
esc_acero_secundario_30,2011,hotspot,Reino Unido,Alimentación y bebidas,co2eq,10.502725883190383,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Reino Unido,Alimentación y bebidas,materials,0.6128259804712185,Mt
esc_acero_secundario_30,2011,hotspot,Reino Unido,Alimentación y bebidas,energy,23559.721517133952,TJ
esc_acero_secundario_30,2011,hotspot,Reino Unido,Textil y calzado,output,105828.89415255804,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Textil y calzado,value_added,45346.84960588461,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Textil y calzado,employment,478.46622763863076,kpersonas
esc_acero_secundario_30,2011,hotspot,Reino Unido,Textil y calzado,co2eq,2.918639659270048,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Reino Unido,Textil y calzado,materials,0.25947367204091165,Mt
esc_acero_secundario_30,2011,hotspot,Reino Unido,Textil y calzado,energy,12039.737067208327,TJ
esc_acero_secundario_30,2011,hotspot,Reino Unido,"Madera, papel e imprenta",output,124729.13014943409,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,"Madera, papel e imprenta",value_added,51610.16121848575,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,"Madera, papel e imprenta",employment,429.9725490645495,kpersonas
esc_acero_secundario_30,2011,hotspot,Reino Unido,"Madera, papel e imprenta",co2eq,3.142782456916619,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Reino Unido,"Madera, papel e imprenta",materials,0.20546497881159226,Mt
esc_acero_secundario_30,2011,hotspot,Reino Unido,"Madera, papel e imprenta",energy,14372.69369477978,TJ
esc_acero_secundario_30,2011,hotspot,Reino Unido,Productos químicos,output,198735.4534099058,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Productos químicos,value_added,81068.05553735282,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Productos químicos,employment,467.14749264631956,kpersonas
esc_acero_secundario_30,2011,hotspot,Reino Unido,Productos químicos,co2eq,69.55740869346704,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Reino Unido,Productos químicos,materials,0.38194032533142896,Mt
esc_acero_secundario_30,2011,hotspot,Reino Unido,Productos químicos,energy,496838.6335247645,TJ
esc_acero_secundario_30,2011,hotspot,Reino Unido,Refino y combustibles,output,176843.37274208808,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Refino y combustibles,value_added,35368.67454841761,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Refino y combustibles,employment,437.1609924220347,kpersonas
esc_acero_secundario_30,2011,hotspot,Reino Unido,Refino y combustibles,co2eq,106.10602364525285,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Reino Unido,Refino y combustibles,materials,0.15022711799132984,Mt
esc_acero_secundario_30,2011,hotspot,Reino Unido,Refino y combustibles,energy,707373.4909683523,TJ
esc_acero_secundario_30,2011,hotspot,Reino Unido,Plásticos y caucho,output,118899.74613877632,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Plásticos y caucho,value_added,46857.95312815248,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Plásticos y caucho,employment,695.277044783229,kpersonas
esc_acero_secundario_30,2011,hotspot,Reino Unido,Plásticos y caucho,co2eq,5.563623479893533,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Reino Unido,Plásticos y caucho,materials,0.09349386474109474,Mt
esc_acero_secundario_30,2011,hotspot,Reino Unido,Plásticos y caucho,energy,20696.61545846938,TJ
esc_acero_secundario_30,2011,hotspot,Reino Unido,Acero y metalurgia primaria,output,179445.30320479843,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Acero y metalurgia primaria,value_added,44861.32580119961,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Acero y metalurgia primaria,employment,1067.2223541147928,kpersonas
esc_acero_secundario_30,2011,hotspot,Reino Unido,Acero y metalurgia primaria,co2eq,113.05054101902302,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Reino Unido,Acero y metalurgia primaria,materials,5.024468489734357,Mt
esc_acero_secundario_30,2011,hotspot,Reino Unido,Acero y metalurgia primaria,energy,577813.8763194509,TJ
esc_acero_secundario_30,2011,hotspot,Reino Unido,Acero secundario y reciclaje,output,39106.79587346898,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Acero secundario y reciclaje,value_added,15544.051521451476,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Acero secundario y reciclaje,employment,173.23089965494717,kpersonas
esc_acero_secundario_30,2011,hotspot,Reino Unido,Acero secundario y reciclaje,co2eq,9.28786401994888,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Reino Unido,Acero secundario y reciclaje,materials,0.8603495092163175,Mt
esc_acero_secundario_30,2011,hotspot,Reino Unido,Acero secundario y reciclaje,energy,5035.642234197105,TJ
esc_acero_secundario_30,2011,hotspot,Reino Unido,Maquinaria y equipos,output,215272.58314701423,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Maquinaria y equipos,value_added,67308.55701568625,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Maquinaria y equipos,employment,659.48321983238,kpersonas
esc_acero_secundario_30,2011,hotspot,Reino Unido,Maquinaria y equipos,co2eq,10.335366758769547,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Reino Unido,Maquinaria y equipos,materials,2.1527258314701423,Mt
esc_acero_secundario_30,2011,hotspot,Reino Unido,Maquinaria y equipos,energy,38250.15916472715,TJ
esc_acero_secundario_30,2011,hotspot,Reino Unido,Equipos electrónicos,output,198417.70217058546,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Equipos electrónicos,value_added,71900.84304380756,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Equipos electrónicos,employment,1166.0424035065612,kpersonas
esc_acero_secundario_30,2011,hotspot,Reino Unido,Equipos electrónicos,co2eq,6.447516892122425,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Reino Unido,Equipos electrónicos,materials,0.47868213971432055,Mt
esc_acero_secundario_30,2011,hotspot,Reino Unido,Equipos electrónicos,energy,19849.062144782813,TJ
esc_acero_secundario_30,2011,hotspot,Reino Unido,Vehículos y partes,output,241124.2709385813,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Vehículos y partes,value_added,73842.40938154841,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Vehículos y partes,employment,1233.3515177232161,kpersonas
esc_acero_secundario_30,2011,hotspot,Reino Unido,Vehículos y partes,co2eq,12.849606932487879,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Reino Unido,Vehículos y partes,materials,4.340236876894464,Mt
esc_acero_secundario_30,2011,hotspot,Reino Unido,Vehículos y partes,energy,19947.113524195207,TJ
esc_acero_secundario_30,2011,hotspot,Reino Unido,Construcción,output,311578.03907426004,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Construcción,value_added,116560.91533941218,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Construcción,employment,2804.2023516683407,kpersonas
esc_acero_secundario_30,2011,hotspot,Reino Unido,Construcción,co2eq,56.0840470333668,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Reino Unido,Construcción,materials,10.9052313675991,Mt
esc_acero_secundario_30,2011,hotspot,Reino Unido,Construcción,energy,249262.43125940804,TJ
esc_acero_secundario_30,2011,hotspot,Reino Unido,Comercio mayorista y minorista,output,422163.1622221731,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Comercio mayorista y minorista,value_added,147537.23654057918,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Comercio mayorista y minorista,employment,5065.957946666078,kpersonas
esc_acero_secundario_30,2011,hotspot,Reino Unido,Comercio mayorista y minorista,co2eq,14.986427155807473,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Reino Unido,Comercio mayorista y minorista,materials,0.8012732394050038,Mt
esc_acero_secundario_30,2011,hotspot,Reino Unido,Comercio mayorista y minorista,energy,70367.4739028002,TJ
esc_acero_secundario_30,2011,hotspot,Reino Unido,Transporte y logística,output,303234.5344901223,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Transporte y logística,value_added,97544.06911704042,M€
esc_acero_secundario_30,2011,hotspot,Reino Unido,Transporte y logística,employment,936.6812420801671,kpersonas
esc_acero_secundario_30,2011,hotspot,Reino Unido,Transporte y logística,co2eq,75.80863362253056,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Reino Unido,Transporte y logística,materials,0.3820376834806692,Mt
esc_acero_secundario_30,2011,hotspot,Reino Unido,Transporte y logística,energy,41065.61798803376,TJ
esc_acero_secundario_30,2011,hotspot,Reino Unido,Energía y suministros,output,209621.18730598618,M€
